SS1J,20210917,1516.19,1531.81,1500.55,1504.12,0
SS2E,20210917,5239.52,5271.3,5205.16,5220.47,0
SS2J,20210917,5899.94,5899.94,5824.81,5832.94,0
SS3E,20210917,19319.12,19344.09,19215.74,19304.26,0
SS3J,20210917,5589.79,5589.79,5563.09,5565.78,0
SS4E,20210917,18421.29,18421.29,18125.82,18174.23,0
SS4J,20210917,5457.34,5492.33,5412.21,5422.88,0
SS5E,20210917,1698.25,1704.68,1675.79,1677.26,0
SS5J,20210917,1564.45,1568.8,1552.26,1559.47,0
SSAE,20210917,395.99,395.99,391.48,393.8,0
SSAI,20210917,669.59,669.65,661.99,665.88,0
SSAU,20210917,452.39,452.74,449.33,452,0
SSAX,20210917,6143.1,6215.52,6106.97,6204.92,0
SSBE,20210917,3193.91,3226.53,3181.13,3221.29,0
SSBR,20210917,3015.06,3048.32,3008.02,3039.01,0
SSCA,20210917,382.21,384.7,381.02,383.53,0
SSCB,20210917,286.61,288.21,286.4,286.54,0
SSCE,20210917,373.4,375.48,370.71,370.93,0
SSCH,20210917,643.47,652.05,639.87,649.7,0
SSCK,20210917,337.76,339.44,336.95,337.68,0
SSCL,20210917,248.21,248.46,242.18,243.07,0
SSCM,20210917,15160.04,15160.04,15011.03,15035.05,0
SSCP,20210917,252.78,253.22,252.01,252.69,0
SSCQ,20210917,569.97,570.2,563.57,564.51,0
SSCS,20210917,483.69,485.77,482.18,483.13,0
SSCU,20210917,480.44,484.58,474.47,475.29,0
SSCW,20210917,385.88,387.87,382.84,383.39,0
SSDI,20210917,14.96,14.98,14.96,14.98,0
SSEN,20210917,303.16,304.5,302.65,302.84,0
SSER,20210917,227.09,227.67,226.55,227.26,0
SSEW,20210917,450.45,452.7,447.57,448.47,0
SSFD,20210917,37.93,44.82,13.79,13.79,0
SSFI,20210917,51.72,58.62,37.93,37.93,0
SSGC,20210917,376.46,377.24,373.05,373.59,0
SSGD,20210917,5177.55,5203.59,5163.38,5170.54,0
SSGE,20210917,1662.5,1671.48,1641.82,1644.15,0
SSGF,20210917,1673.04,1677.34,1658.9,1660.79,0
SSGH,20210917,4869.01,4882.96,4849.06,4864.12,0
SSGI,20210917,9240.69,9256.62,9110.53,9123.94,0
SSGL,20210917,3415.14,3422.84,3383.97,3386.63,0
SSGM,20210917,3653.52,3653.52,3552.68,3559.34,0
SSGN,20210917,3685.41,3696.31,3646.24,3648.79,0
SSGO,20210917,407.03,407.59,399.6,403.93,0
SSGP,20210917,255.01,255.54,252.7,253.06,0
SSGR,20210917,461.2,462.19,457.07,457.72,0
SSGS,20210917,3472.98,3484.8,3452.6,3452.9,0
SSGT,20210917,1812.79,1817.57,1792.74,1797.52,0
SSGU,20210917,1869.75,1873.21,1841.67,1842.58,0
SSGX,20210917,387.67,388.2,380.6,384.72,0
SSGZ,20210917,701.39,702.36,688.5,696.06,0
SSHE,20210917,2117.43,2136.24,2092.47,2096.11,0
SSHJ,20210917,2417.17,2436.21,2414.21,2431.99,0
SSHX,20210917,4370.36,4370.36,4315.82,4321.65,0
SSIA,20210917,124.91,125.19,123.25,123.9,0
SSIB,20210917,36.36,36.43,35.87,36.05,0
SSIC,20210917,65.81,65.94,64.91,65.25,0
SSIP,20210917,121.18,121.23,120.9,121.16,0
SSIS,20210917,127.25,127.3,126.96,127.23,0
SSIT,20210917,150.65,150.72,150.31,150.63,0
SSLF,20210917,1429.54,1431.71,1422.9,1423.68,0
SSLS,20210917,222.82,223.41,222.23,222.98,0
SSMI,20210917,12116.64,12128.71,11929.61,11935.53,0
SSNI,20210917,308.63,311.04,305.57,310.99,0
SSOF,20210917,82.75,82.75,82.75,82.75,0
SSOH,20210917,89.65,93.1,89.65,89.65,0
SSPA,20210917,1791.3,1791.3,1763.14,1768.15,0
SSPE,20210917,1848.79,1865.18,1830.08,1833.16,0
SSPF,20210917,738.26,745.16,732.38,733.07,0
SSPI,20210917,3505.29,3541.9,3443.09,3457.57,0
SSPL,20210917,1682.24,1682.24,1655.3,1657.66,0
SSPN,20210917,10093.29,10096.38,9998.05,10010.75,0
SSPT,20210917,936.32,946.13,936.32,936.77,0
SSPU,20210917,1943.54,1962.22,1925.1,1928.07,0
SSRF,20210917,820.9,820.94,819.2,819.2,0
SSRW,20210917,12743.29,12801.84,12630.81,12757.66,0
SSTH,20210917,96.55,96.55,96.55,96.55,0
SSTU,20210917,496.05,497.93,489.5,489.92,0
SSTW,20210917,41.37,44.82,20.68,20.68,0
SSUC,20210917,398.94,399.75,395.21,395.92,0
SSUP,20210917,69.75,69.9,69.1,69.23,0
SSUT,20210917,126.21,126.48,125.04,125.27,0
SSWP,20210917,109.18,109.72,108.48,108.7,0
STCE,20210917,1443.17,1451.28,1437.27,1448.1,0
STCL,20210917,1423.59,1432.12,1413.24,1424.5,0
STFE,20210917,2262.03,2267.21,2243.35,2244.65,0
STFU,20210917,2231.56,2237.57,2206.03,2208.06,0
STI,20210917,3057.22,3071.23,3054.6,3071.23,0
STIC,20210917,1397.41,1397.41,1363.98,1392.77,0
STIF,20210917,2011.27,2025.54,2008.55,2008.55,0
STIL,20210917,1110.33,1112.33,1090.87,1102.14,0
STIR,20210917,2674.74,2692.61,2661.63,2662.86,0
STIS,20210917,1124.99,1141.51,1117.92,1141.51,0
STMP,20210917,198.7,199.04,195.35,195.79,0
STNC,20210917,752.91,752.91,750.21,752.11,10049300
STNU,20210917,795.67,798.88,795.11,795.19,10051200
STRA,20210917,204.46,204.46,202.65,202.82,0
STRB,20210917,148.23,148.23,147.49,147.56,0
STRC,20210917,173.69,173.69,172.48,172.59,0
STRD,20210917,140.83,140.83,140.26,140.32,0
STRL,20210917,5436.9,5437.17,5303.39,5325.22,0
STRN,20210917,8194.05,8196.4,8117.11,8126.66,0
STRS,20210917,87.94,88.84,87.94,88.74,0
STRT,20210917,431.56,433.57,430.34,430.62,0
STRU,20210917,1627.28,1634.13,1617.46,1618.25,0
STSI,20210917,377.66,384.55,376.98,380.53,0
STSU,20210917,1789.63,1799.88,1786.23,1797.04,0
STSY,20210917,1653.07,1666.24,1650.6,1663.16,0
STTR,20210917,3722.31,3722.31,3658.04,3667.35,0
SUCD,20210917,612.54,615.36,609.11,610.6,0
SUCS,20210917,545.78,546.22,542.79,542.91,0
SUEP,20210917,300.26,303.27,297.26,298.09,0
SUFD,20210917,17.85,17.85,3.57,3.57,0
SUFI,20210917,35.71,35.71,25,25,0
SUFP,20210917,280.53,281.92,278.62,279.26,0
SUHC,20210917,626.72,627.89,623.62,627.18,0
SUIP,20210917,536.07,536.07,529.6,530.45,0
SUJP,20210917,163.02,163.98,162.81,163.6,0
SUKP,20210917,1396.24,1408.61,1378.5,1383.35,0
SUKS,20210917,1172.6,1183.02,1154.29,1158.43,0
SUMI,20210917,476.39,476.39,465.18,466.59,0
SUNI,20210917,412.02,419.38,400.04,400.04,0
SUOF,20210917,53.57,53.57,21.42,21.42,0
SUOH,20210917,67.85,67.85,50,50,0
SUPI,20210917,434.45,435.66,427.16,427.57,0
SURI,20210917,385.26,385.84,380.43,381.06,0
SUTH,20210917,64.28,67.85,60.71,60.71,0
SUTP,20210917,398.49,398.49,391.86,392.51,0
SUTW,20210917,10.71,10.71,10.71,10.71,0
SVFD,20210917,53.84,55.38,32.3,47.69,0
SVFI,20210917,60,63.07,55.38,60,0
SVOF,20210917,64.61,66.15,64.61,64.61,0
SVOH,20210917,72.3,72.3,72.3,72.3,0
SVTH,20210917,75.38,76.92,75.38,76.92,0
SVTR,20210917,205.16,206.52,204.89,204.9,0
SVTW,20210917,36.92,43.07,27.69,35.38,0
SW0B,20210917,48.04,48.29,47.26,47.38,0
SW0C,20210917,103.01,103.01,100.39,100.57,0
SW0D,20210917,149.94,150.87,148.78,148.94,0
SW0E,20210917,159.77,161.07,159.31,159.61,0
SW0F,20210917,162.79,163.99,161.92,162.09,0
SW0G,20210917,216.98,218.82,215.9,216.24,0
SW0H,20210917,72.26,72.58,71.62,71.67,0
SW0I,20210917,274.64,276.98,273.15,274.14,0
SW1A,20210917,63.94,64.24,63.25,63.32,0
SW1B,20210917,556.55,558.72,553.62,554.16,0
SW1C,20210917,362.81,363.93,360.43,360.43,0
SW1J,20210917,100.92,101.59,100.67,100.96,0
SWFI,20210917,1524.13,1533.76,1514.51,1517.44,0
SWIB,20210917,3635.4,3671.55,3617.14,3617.14,0
SWIT,20210917,4221.9,4256.38,4187.87,4190.67,0
SXTR,20210917,980.51,986.84,967.82,968.67,0
SYFD,20210917,76.19,76.19,50.79,57.14,0
SYFI,20210917,52.38,52.38,44.44,44.44,0
SYOF,20210917,55.55,58.73,52.38,55.55,0
SYOH,20210917,60.31,61.9,55.55,55.55,0
SYTH,20210917,71.42,71.42,65.07,66.66,0
SYTR,20210917,1549.85,1551.78,1525,1527.62,0
SYTW,20210917,53.96,53.96,36.5,38.09,0
SZTR,20210917,5333.63,5360.98,5305.09,5310.77,0
TACK,20210917,9956,10304,9447,9932,0
TACX,20210917,-44,304,-553,-68,0
TICK,20210917,9963,10750,9143,10318,0
TICX,20210917,-37,750,-857,318,0
TOOC,20210917,23701.8,23817.41,23691.63,23739.59,506942200
TQCK,20210917,9961,10678,9197,10489,0
TQCX,20210917,-39,678,-803,489,0
TRIA,20210917,0.81,5.22,0.25,0.7,0
TRIN,20210917,1.59,52277.68,0.73,1.11,0
TRIQ,20210917,0.81,1.2,0.45,0.91,0
TTCD,20210917,262.59,264.35,262.59,263.86,15209600
TTCS,20210917,722.49,726.25,713.62,714.17,13755800
TTEN,20210917,131.01,132.24,130.02,130.21,71849300
TTFS,20210917,377.04,379.25,374.88,375.47,77372700
TTGD,20210917,272.92,274.87,270.65,274.05,130037300
TTHC,20210917,59.66,60.34,59.5,60.26,12802300
TTIN,20210917,374.3,377.48,374.3,375.28,37707500
TTMT,20210917,304.65,306.47,303.19,305.61,105323900
TTRE,20210917,379.58,381.06,378.41,379.43,32476700
TTTK,20210917,238.5,240.73,238.5,240.09,20876100
TTTS,20210917,191.33,192.2,191.33,191.87,18820800
TTUT,20210917,337.48,338.55,336.34,338.02,27378300
TWII,20210917,17279.29,17408.71,17235.45,17276.79,0
TXBE,20210917,229.57,229.57,223.74,224.57,112594000
TXBM,20210917,163.85,163.85,160.2,161.18,122726800
TXCT,20210917,224.31,226.53,223.51,226.46,10946200
TXCX,20210917,20457.75,20557.53,20448.96,20490.36,506942200
TXDC,20210917,154.91,155.74,154.69,154.88,418382300
TXDE,20210917,411.1,413.48,408.5,408.66,40196800
TXDV,20210917,322.16,323.1,321.14,321.49,203846500
TXEI,20210917,123.92,124.58,123.79,123.97,213899900
TXEW,20210917,194.87,195.94,194.49,194.72,297840500
TXFO,20210917,1244.24,1245.85,1238.11,1241.69,209101700
TXGM,20210917,97.24,97.24,96,96.75,348642900
TXOE,20210917,183.89,185.32,183.3,183.59,100601900
TXPR,20210917,690.59,690.59,690.23,690.23,1184400
TXSC,20210917,142.75,142.81,141.81,141.95,0
TXSI,20210917,199.93,201.78,199.93,201.68,70215700
TXSX,20210917,1222.13,1228.94,1222.13,1224.44,297840500
TXTW,20210917,768.27,769.13,761.05,764.17,158457800
UNCA,20210917,16,16,2,7,3696300
UNCC,20210917,61,153,61,149,22694400
UNCE,20210917,57,57,20,54,6804900
UNCN,20210917,98,98,37,52,44735600
UNCQ,20210917,194,194,90,114,64223800
UNCS,20210917,113,185,113,185,43044100
UNCT,20210917,308,308,136,173,112655800
UNCU,20210917,248,593,248,592,5185245000
UNCV,20210917,157,334,157,333,31638600
UNCX,20210917,331,671,331,667,97377100
UOI,20210917,50.63,50.63,49.81,50.25,0
UTY,20210917,872.14,878.47,861.04,861.87,0
UVCA,20210917,1.15,6.67,0.05,3.69,0
UVCC,20210917,1.81,23.54,1.81,22.69,0
UVCE,20210917,0.55,20.43,0.35,6.8,0
UVCN,20210917,9.69,56.64,3.85,44.73,0
UVCQ,20210917,5.82,64.53,4.63,64.22,0
UVCS,20210917,1.73,43.05,1.73,43.04,0
UVCT,20210917,16.67,112.65,10.91,112.65,0
UVCU,20210917,222.36,5185.24,222.36,5185.24,0
UVCV,20210917,4.72,31.63,4.72,31.63,0
UVCX,20210917,8.26,98.22,8.26,97.37,0
VLA,20210917,9545.95,9554.26,9464.7,9502.85,0
VLG,20210917,657.1,657.64,651.42,654.03,0
XAU,20210917,124.24,124.24,122.54,123.7,0
XAX,20210917,3075,3080.4,3002.68,3008.45,0
XDS,20210917,107.82,107.84,107.23,107.27,0
XOI,20210917,1028.27,1036.86,1018.31,1022.55,0
Y0FD,20210917,36.96,36.96,26.58,30.88,0
Y0FI,20210917,34.93,34.93,31.64,33.67,0
Y0OF,20210917,31.89,32.15,29.87,31.89,0
Y0OH,20210917,34.43,34.68,33.16,33.92,0
Y0TH,20210917,40.5,41.01,38.48,39.74,0
Y0TW,20210917,41.26,41.26,33.67,37.21,0
Y1FD,20210917,50,70.83,41.66,50,0
Y1FI,20210917,50,62.5,50,62.5,0
Y1OF,20210917,83.33,83.33,79.16,83.33,0
Y1OH,20210917,91.66,91.66,83.33,87.5,0
Y1TH,20210917,95.83,95.83,91.66,91.66,0
Y1TW,20210917,50,62.5,50,50,0
Y2FD,20210917,55,80,50,55,0
Y2FI,20210917,55,65,55,65,0
Y2OF,20210917,90,90,85,90,0
Y2OH,20210917,95,95,95,95,0
Y2TH,20210917,100,100,95,95,0
Y2TW,20210917,55,75,55,60,0
Y3FD,20210917,44.33,45,39,39.33,0
Y3FI,20210917,60,61,57.66,59,0
Y3OF,20210917,77,77,72.66,72.66,0
Y3OH,20210917,88,88.33,86.66,86.66,0
Y3TH,20210917,90.66,91,90,90,0
Y3TW,20210917,41.66,43.33,39.66,40.66,0
Y5FD,20210917,34.06,37.11,28.82,31,0
Y5FI,20210917,54.14,54.14,50.65,51.96,0
Y5OF,20210917,59.38,59.38,55.89,56.33,0
Y5OH,20210917,64.19,64.62,62.44,62.88,0
Y5TH,20210917,69.86,69.86,68.12,68.55,0
Y5TW,20210917,42.35,42.35,38.86,39.3,0
Y6FD,20210917,38.46,38.46,15.38,30.76,0
Y6FI,20210917,46.15,46.15,46.15,46.15,0
Y6OF,20210917,46.15,46.15,38.46,38.46,0
Y6OH,20210917,61.53,61.53,61.53,61.53,0
Y6TH,20210917,61.53,61.53,61.53,61.53,0
Y6TW,20210917,38.46,38.46,38.46,38.46,0
Y7FD,20210917,38.46,46.15,23.07,38.46,0
Y7FI,20210917,38.46,38.46,38.46,38.46,0
Y7OF,20210917,61.53,61.53,53.84,53.84,0
Y7OH,20210917,61.53,61.53,61.53,61.53,0
Y7TH,20210917,61.53,61.53,61.53,61.53,0
Y7TW,20210917,15.38,23.07,15.38,15.38,0
Y8FD,20210917,53.84,53.84,38.46,38.46,0
Y8FI,20210917,92.3,92.3,84.61,84.61,0
Y8OF,20210917,76.92,84.61,61.53,61.53,0
Y8OH,20210917,84.61,84.61,76.92,76.92,0
Y8TH,20210917,92.3,92.3,84.61,84.61,0
Y8TW,20210917,100,100,100,100,0
Y9FD,20210917,53.57,57.14,17.85,25,0
Y9FI,20210917,78.57,78.57,60.71,60.71,0
Y9OF,20210917,78.57,78.57,71.42,71.42,0
Y9OH,20210917,78.57,78.57,75,75,0
Y9TH,20210917,96.42,96.42,92.85,92.85,0
Y9TW,20210917,57.14,57.14,28.57,32.14,0
YAFD,20210917,1.92,11.53,1.92,11.53,0
YAFI,20210917,19.23,23.07,17.3,21.15,0
YAOF,20210917,11.53,15.38,9.61,15.38,0
YAOH,20210917,17.3,17.3,15.38,15.38,0
YATH,20210917,19.23,19.23,17.3,19.23,0
YATW,20210917,17.3,26.92,15.38,26.92,0
YBFD,20210917,33.33,44.44,11.11,44.44,0
YBFI,20210917,11.11,11.11,11.11,11.11,0
YBOF,20210917,22.22,22.22,22.22,22.22,0
YBOH,20210917,33.33,33.33,22.22,33.33,0
YBTH,20210917,44.44,44.44,44.44,44.44,0
YBTW,20210917,11.11,11.11,11.11,11.11,0
YCFD,20210917,36.66,43.33,26.66,36.66,0
YCFI,20210917,70,73.33,63.33,66.66,0
YCOF,20210917,73.33,73.33,66.66,66.66,0
YCOH,20210917,80,80,73.33,73.33,0
YCTH,20210917,83.33,83.33,80,83.33,0
YCTW,20210917,53.33,53.33,30,40,0
YDFD,20210917,11.32,16.98,7.54,16.98,0
YDFI,20210917,32.07,32.07,28.3,32.07,0
YDOF,20210917,18.86,22.64,18.86,22.64,0
YDOH,20210917,28.3,30.18,28.3,30.18,0
YDTH,20210917,33.96,35.84,32.07,33.96,0
YDTW,20210917,22.64,30.18,22.64,30.18,0
YEFD,20210917,48,72,44,52,0
YEFI,20210917,60,68,60,68,0
YEOF,20210917,88,88,84,88,0
YEOH,20210917,92,92,92,92,0
YETH,20210917,96,96,92,92,0
YETW,20210917,52,68,52,56,0
YFFD,20210917,47.36,73.68,42.1,47.36,0
YFFI,20210917,68.42,68.42,57.89,57.89,0
YFOF,20210917,78.94,78.94,78.94,78.94,0
YFOH,20210917,84.21,84.21,73.68,73.68,0
YFTH,20210917,84.21,84.21,84.21,84.21,0
YFTW,20210917,42.1,52.63,42.1,42.1,0
YGFD,20210917,0.01,28.57,0.01,0.01,0
YGFI,20210917,28.57,28.57,28.57,28.57,0
YGOF,20210917,42.85,42.85,28.57,28.57,0
YGOH,20210917,42.85,57.14,42.85,42.85,0
YGTH,20210917,71.42,71.42,71.42,71.42,0
YGTW,20210917,0.01,0.01,0.01,0.01,0
YHFD,20210917,43.75,50,25,31.25,0
YHFI,20210917,43.75,56.25,31.25,50,0
YHOF,20210917,75,75,75,75,0
YHOH,20210917,62.5,68.75,56.25,68.75,0
YHTH,20210917,56.25,56.25,56.25,56.25,0
YHTW,20210917,43.75,43.75,37.5,37.5,0
YIFD,20210917,42.85,42.85,30.61,36.73,0
YIFI,20210917,53.06,53.06,48.97,51.02,0
YIOF,20210917,65.3,65.3,55.1,55.1,0
YIOH,20210917,67.34,67.34,63.26,65.3,0
YITH,20210917,77.55,77.55,75.51,75.51,0
YITW,20210917,46.93,48.97,38.77,46.93,0
YJFD,20210917,12.9,12.9,3.22,9.67,0
YJFI,20210917,32.25,35.48,29.03,32.25,0
YJOF,20210917,22.58,22.58,19.35,19.35,0
YJOH,20210917,38.7,38.7,32.25,35.48,0
YJTH,20210917,48.38,48.38,35.48,38.7,0
YJTW,20210917,29.03,29.03,25.8,25.8,0
YKFD,20210917,12.12,12.12,3.03,9.09,0
YKFI,20210917,36.36,39.39,33.33,36.36,0
YKOF,20210917,30.3,30.3,27.27,27.27,0
YKOH,20210917,42.42,42.42,36.36,39.39,0
YKTH,20210917,54.54,54.54,42.42,45.45,0
YKTW,20210917,36.36,36.36,30.3,30.3,0
YLFD,20210917,34.06,37.11,28.82,31,0
YLFI,20210917,54.14,54.14,50.65,51.96,0
YLOF,20210917,59.38,59.38,55.89,56.33,0
YLOH,20210917,64.19,64.62,62.44,62.88,0
YLTH,20210917,69.86,69.86,68.12,68.55,0
YLTW,20210917,42.35,42.35,38.86,39.3,0
YMFD,20210917,35,55,35,55,0
YMFI,20210917,30,40,30,40,0
YMOF,20210917,40,40,35,40,0
YMOH,20210917,10,25,10,25,0
YMTH,20210917,20,25,15,25,0
YMTW,20210917,25,30,25,25,0
YNFD,20210917,34.06,37.11,28.82,31,0
YNFI,20210917,54.14,54.14,50.65,51.96,0
YNOF,20210917,59.38,59.38,55.89,56.33,0
YNOH,20210917,64.19,64.62,62.44,62.88,0
YNTH,20210917,69.86,69.86,68.12,68.55,0
YNTW,20210917,42.35,42.35,38.86,39.3,0
YOFD,20210917,34.88,38.37,28.48,29.65,0
YOFI,20210917,58.13,58.13,54.65,55.81,0
YOOF,20210917,67.44,67.44,62.2,62.79,0
YOOH,20210917,70.34,70.93,68.6,69.18,0
YOTH,20210917,76.74,76.74,74.41,75.58,0
YOTW,20210917,44.76,44.76,40.69,40.69,0
YPFD,20210917,85.71,85.71,0.01,14.28,0
YPFI,20210917,57.14,57.14,42.85,42.85,0
YPOF,20210917,57.14,57.14,57.14,57.14,0
YPOH,20210917,71.42,71.42,57.14,57.14,0
YPTH,20210917,100,100,100,100,0
YPTW,20210917,42.85,42.85,0.01,0.01,0
YQFD,20210917,40.69,40.69,25.58,27.9,0
YQFI,20210917,63.95,63.95,54.65,56.97,0
YQOF,20210917,68.6,68.6,61.62,62.79,0
YQOH,20210917,70.93,72.09,69.76,72.09,0
YQTH,20210917,77.9,77.9,74.41,76.74,0
YQTW,20210917,45.34,45.34,33.72,34.88,0
YRFD,20210917,45.33,45.33,28,32,0
YRFI,20210917,60,60,54.66,57.33,0
YROF,20210917,68,68,62.66,62.66,0
YROH,20210917,76,76,72,73.33,0
YRTH,20210917,82.66,82.66,80,80,0
YRTW,20210917,50.66,50.66,42.66,42.66,0
YSFD,20210917,26.66,26.66,10,13.33,0
YSFI,20210917,56.66,56.66,46.66,48.33,0
YSOF,20210917,68.33,68.33,60,60,0
YSOH,20210917,71.66,71.66,68.33,68.33,0
YSTH,20210917,75,75,75,75,0
YSTW,20210917,35,35,26.66,26.66,0
YTFD,20210917,36.68,42.01,32.54,37.27,0
YTFI,20210917,53.25,55.02,52.07,53.25,0
YTOF,20210917,56.21,56.21,54.43,55.02,0
YTOH,20210917,61.53,62.13,60.35,60.94,0
YTTH,20210917,68.04,68.04,65.68,66.27,0
YTTW,20210917,44.97,45.56,40.82,43.78,0
YUFD,20210917,0.01,10.52,0.01,10.52,0
YUFI,20210917,15.78,21.05,15.78,21.05,0
YUOF,20210917,7.89,13.15,5.26,13.15,0
YUOH,20210917,13.15,13.15,13.15,13.15,0
YUTH,20210917,15.78,15.78,15.78,15.78,0
YUTW,20210917,10.52,23.68,10.52,23.68,0
YVFD,20210917,7.61,8.57,1.9,8.57,0
YVFI,20210917,27.61,30.47,25.71,28.57,0
YVOF,20210917,22.85,24.76,20.95,23.8,0
YVOH,20210917,30.47,30.47,27.61,28.57,0
YVTH,20210917,35.23,35.23,31.42,32.38,0
YVTW,20210917,26.66,30.47,23.8,30.47,0
YWFD,20210917,36,38,24,38,0
YWFI,20210917,56,60,54,56,0
YWOF,20210917,48,50,44,46,0
YWOH,20210917,56,56,54,54,0
YWTH,20210917,60,62,58,58,0
YWTW,20210917,52,54,52,54,0
YXFD,20210917,53.33,60,40,53.33,0
YXFI,20210917,80,80,73.33,73.33,0
YXOF,20210917,73.33,80,66.66,66.66,0
YXOH,20210917,86.66,86.66,80,80,0
YXTH,20210917,86.66,86.66,86.66,86.66,0
YXTW,20210917,86.66,86.66,86.66,86.66,0
YYFD,20210917,36.66,43.33,26.66,36.66,0
YYFI,20210917,70,73.33,63.33,66.66,0
YYOF,20210917,73.33,73.33,66.66,66.66,0
YYOH,20210917,80,80,73.33,73.33,0
YYTH,20210917,83.33,83.33,80,83.33,0
YYTW,20210917,53.33,53.33,30,40,0
YZFD,20210917,36,36,22,24,0
YZFI,20210917,64,64,56,64,0
YZOF,20210917,84,84,78,78,0
YZOH,20210917,86,86,82,84,0
YZTH,20210917,88,88,88,88,0
YZTW,20210917,34,34,24,24,0
Z0FD,20210917,25,50,12.5,37.5,0
Z0FI,20210917,75,75,75,75,0
Z0OF,20210917,75,75,75,75,0
Z0OH,20210917,87.5,87.5,87.5,87.5,0
Z0TH,20210917,87.5,87.5,87.5,87.5,0
Z0TW,20210917,87.5,87.5,87.5,87.5,0
Z1FD,20210917,40.25,41.1,36.86,37.71,0
Z1FI,20210917,61.01,63.98,59.32,62.28,0
Z1OF,20210917,80.08,80.08,75.42,75.42,0
Z1OH,20210917,91.1,91.1,89.83,90.25,0
Z1TH,20210917,94.49,94.49,94.06,94.49,0
Z1TW,20210917,38.13,41.94,36.86,40.25,0
Z2FD,20210917,26.66,26.66,10,13.33,0
Z2FI,20210917,56.66,56.66,46.66,48.33,0
Z2OF,20210917,68.33,68.33,60,60,0
Z2OH,20210917,71.66,71.66,68.33,68.33,0
Z2TH,20210917,75,75,75,75,0
Z2TW,20210917,35,35,26.66,26.66,0
Z3FD,20210917,26.66,26.66,10,13.33,0
Z3FI,20210917,56.66,56.66,46.66,48.33,0
Z3OF,20210917,68.33,68.33,60,60,0
Z3OH,20210917,71.66,71.66,68.33,68.33,0
Z3TH,20210917,75,75,75,75,0
Z3TW,20210917,35,35,26.66,26.66,0
Z5FD,20210917,44.05,44.05,32.15,44.05,0
Z5FI,20210917,45.81,46.69,42.73,46.25,0
Z5OF,20210917,44.93,46.25,43.61,45.37,0
Z5OH,20210917,52.86,52.86,48.89,51.54,0
Z5TH,20210917,59.47,60.35,57.7,60.35,0
Z5TW,20210917,46.69,48.01,40.96,48.01,0
Z6FD,20210917,51.76,51.76,37.64,47.05,0
Z6FI,20210917,45.88,47.05,40,44.7,0
Z6OF,20210917,52.94,52.94,49.41,51.76,0
Z6OH,20210917,65.88,65.88,61.17,63.52,0
Z6TH,20210917,70.58,72.94,68.23,72.94,0
Z6TW,20210917,43.52,44.7,38.82,42.35,0
Z7FD,20210917,47.82,56.52,13.04,43.47,0
Z7FI,20210917,8.69,13.04,8.69,13.04,0
Z7OF,20210917,8.69,8.69,8.69,8.69,0
Z7OH,20210917,4.34,4.34,4.34,4.34,0
Z7TH,20210917,8.69,13.04,8.69,13.04,0
Z7TW,20210917,17.39,17.39,4.34,13.04,0
Z8FD,20210917,46.66,46.66,0.01,40,0
Z8FI,20210917,0.01,6.66,0.01,6.66,0
Z8OF,20210917,6.66,6.66,6.66,6.66,0
Z8OH,20210917,6.66,6.66,6.66,6.66,0
Z8TH,20210917,6.66,13.33,6.66,13.33,0
Z8TW,20210917,20,20,6.66,13.33,0
Z9FD,20210917,60,60,20,40,0
Z9FI,20210917,60,60,50,50,0
Z9OF,20210917,70,70,70,70,0
Z9OH,20210917,70,70,70,70,0
Z9TH,20210917,90,90,90,90,0
Z9TW,20210917,50,50,30,30,0
ZAFD,20210917,60,60,20,30,0
ZAFI,20210917,70,70,60,60,0
ZAOF,20210917,80,80,80,80,0
ZAOH,20210917,80,80,80,80,0
ZATH,20210917,100,100,100,100,0
ZATW,20210917,40,40,20,20,0
ZBFD,20210917,50,50,10,40,0
ZBFI,20210917,70,70,50,50,0
ZBOF,20210917,80,80,70,70,0
ZBOH,20210917,70,70,70,70,0
ZBTH,20210917,80,80,80,80,0
ZBTW,20210917,50,50,30,30,0
ZCFD,20210917,60,60,20,30,0
ZCFI,20210917,70,70,60,60,0
ZCOF,20210917,80,80,80,80,0
ZCOH,20210917,80,80,80,80,0
ZCTH,20210917,100,100,100,100,0
ZCTW,20210917,40,40,20,20,0
